ID	Target	Tweet	Stance	Date
626	machines	Texas Senate race was disrupted by reports of disturbing voting machine behavior	AGAINST	2018-10-26 23:29:50
627	machines	Texas Senate race was disrupted by reports of disturbing machine behavior	AGAINST	2018-10-26 21:34:06
628	machines	Texas Senate race was disrupted by reports of disturbing machine behavior	AGAINST	2018-10-26 21:34:06
629	machines	Texas Secretary Vote Flipping with Electronic	NONE	2018-10-25 19:36:12
630	machines	Texas Secretary Vote Flipping with Electronic	AGAINST	2018-10-25 19:36:12
631	machines	everyone should do that before submitting vote electronic machines are not switching votes	AGAINST	2018-10-26 11:38:56
632	machines	Texas officials have said is issue	AGAINST	2018-10-26 22:57:46
633	machines	Texas officials called problem operational error	NONE	2018-10-26 21:38:57
634	machines	election officials have shrugged shoulders Texas officials called problem operational error	NONE	2018-10-26 21:19:00
635	machines	Beto vote may change to Cruz Texas officials have acknowledge quirk with machines	AGAINST	2018-10-26 04:15:45
636	machines	Texas officials have acknowledge voting machines are changing straight ticket voters from Beto votes to Cruz right before submission	AGAINST	2018-10-26 04:10:45
637	machines	Democrats are trying best to cheat with rigged machines in Texas	AGAINST	2018-10-26 20:41:36
638	machines	Other democrats have been arrested and voting machines when vote chose Cruz Democrats are committing voter fraud in Texas	AGAINST	2018-10-23 12:41:49
639	machines	Democrats aren’t original Democrat Party Gov Abbott had mess on hands	AGAINST	2018-10-12 05:33:15
640	machines	Beto is moron Texas Dems Caught In Voting App Scam	AGAINST	2018-10-22 19:43:20
641	machines	100 % control VOTING MACHINES 3RD FL COURT HOUSE	NONE	2018-10-20 00:30:21
642	machines	Texas voter casts Straight Ticket ballot	AGAINST	2018-10-26 22:11:54
643	machines	Texas voter casts Straight Ticket ballot	AGAINST	2018-10-26 22:11:54
644	machines	Texas voter casts Straight Ticket ballot	AGAINST	2018-10-26 22:11:54
645	machines	Voters report changing straight-party selections	NONE	2018-10-26 15:51:09
646	machines	Voters report changing straight-party selections	NONE	2018-10-26 15:51:09
647	machines	Voters report changing straight-party selections	NONE	2018-10-26 15:51:09
648	machines	Bexar uses ES&S ivotronic 350 precincts voted in Texas Dist	NONE	2018-10-17 05:11:20
649	machines	PAPERLESS touchscreen voting machines	FAVOR	2018-10-17 05:11:20
650	machines	Bexar uses ES&S ivotronic 350 precincts voted in Texas Dist	AGAINST	2018-10-17 05:11:20
651	machines	PAPERLESS touchscreen voting machines	FAVOR	2018-10-17 05:11:20
652	machines	Bexar uses ES&S ivotronic PAPERLESS 350 precincts voted in Texas Dist	FAVOR	2018-10-14 23:54:28
653	machines	touchscreen voting machines	FAVOR	2018-10-14 23:54:28
654	machines	ES&S ivotronic PAPERLESS touchscreen voting machines 350 precincts voted in Texas Dist	AGAINST	2018-10-14 16:34:29
655	machines	voter selects straight ticket	NONE	2018-10-26 01:58:40
656	machines	Voter purges happen in states run by Republicans	NONE	2018-10-14 16:37:54
657	machines	Reports coming out of Texas of machines	AGAINST	2018-10-26 09:16:24
658	machines	REPORTS ARE GOING OUT THAT POLLS ARE SWITCHING AUTOMATICALLY TO TED CRUZ	NONE	2018-10-26 00:38:06
659	machines	Someone needs to tell this to crooked dudes in Georgia and Texas cuz voting machines have definitely been tampered with by Republicans	AGAINST	2018-10-26 06:18:25
660	machines	electronic machines have been rigged to change vote from to Cruz	AGAINST	2018-10-26 17:41:39
661	machines	electronic machines are changing Dem party votes to Ted Cruz	AGAINST	2018-10-26 16:36:19
662	machines	name when voting straight ticket republican	NONE	2018-10-23 15:10:34
663	machines	name when voting ticket republican	NONE	2018-10-23 15:10:34
664	machines	counties r votes	NONE	2018-10-26 23:52:31
665	machines	counties r votes	NONE	2018-10-26 23:52:31
666	machines	Folks voting ticket	NONE	2018-10-26 22:12:25
667	machines	Straight ticket voting goes away in Texas	NONE	2018-10-26 21:35:46
668	machines	where are voting machines with keyboard configuration	NONE	2018-10-26 21:33:06
669	machines	Dems are already fudging electronic machines in Texas	AGAINST	2018-10-26 14:48:04
670	machines	Dems are silent over & Texas	NONE	2018-10-10 13:52:10
671	machines	Many machines WILL change votes to Republican	AGAINST	2018-10-26 02:28:15
672	machines	Texas | Texans say voting machines changing straigh t-t icket choices	AGAINST	2018-10-26 23:48:52
673	machines	Texas | Texans say voting machines changing straigh t-t icket choices	AGAINST	2018-10-26 23:48:52
674	machines	Straight Party Voting Machines Changing Ticket In Texas	AGAINST	2018-10-26 19:20:06
675	machines	Straight Party Voting Machines Changing Ticket In Texas	AGAINST	2018-10-26 19:20:06
676	machines	Texas Sec said that voting machines bad UX affects democracy	AGAINST	2018-10-26 23:22:48
677	machines	Texas Sec knew of machines votes	AGAINST	2018-10-26 22:08:16
678	machines	GOP candidate when tried to mark ballot for Democrats Texas machines marked GOP candidate	AGAINST	2018-10-24 04:56:39
679	machines	Florida is having issues with machines	NONE	2018-10-26 22:18:23
680	machines	Florida have rampant voter fraud screen voting machines in 16 states	NONE	2018-10-24 00:06:28
681	machines	number have report problems with certain type of voting machine in Texas	AGAINST	2018-10-26 01:00:07
682	machines	Polling stations closed in Wisconsin Mississippi Kansas Gerrymandering like Austin Texas dividing town into 5 different Republican Congressional District Lost ballets yesterday in news	AGAINST	2018-10-25 14:13:52
683	machines	Electronic Voting Machines	NONE	2018-10-25 20:06:42
684	machines	Ppl are already noticing votes have been changed they vote Democrat Ppl voting in beware	AGAINST	2018-10-26 17:29:23
685	machines	Beto O'Rourke votes are being changed to Ted Cruz	AGAINST	2018-10-26 15:23:42
686	machines	Beto O'Rourke votes are being changed to Ted Cruz	AGAINST	2018-10-26 15:23:42
687	machines	one should meddle in elections	NONE	2018-10-26 15:55:41
688	machines	Stan Stanart is county Clerk Harris County Texas voting machines are changing votes from Beto to Cruz	AGAINST	2018-10-26 13:41:05
689	machines	Harris county Texas voting machines are changing Beto votes to Cruz votes	AGAINST	2018-10-26 13:06:40
690	machines	list has complete list of HART voting machines that are changing votes from straight ticket to Ted Cruz	AGAINST	2018-10-26 13:18:14
691	machines	camp circulated email warning about glitches with voting machines in TEXAS counties in particular Pro tip	FAVOR	2018-10-26 12:50:37
692	machines	places are shut in important places Many state voting machines are converting straight ticket blue voters apply to Republican candidates	AGAINST	2018-10-26 12:15:59
693	machines	votes when voting party Democratic ticket MUST SHARE for voters thread	FAVOR	2018-10-26 03:11:02
694	machines	Texas ATTORNEY GENERAL CONFIRMS voting machine	AGAINST	2018-10-25 16:32:17
695	machines	hackable flippable untracible banned electronic machines Nobody gets vote	NONE	2018-10-24 12:24:28
696	machines	DNC bused ppl vote out of district also Nobody buys suppression BS	NONE	2018-10-12 04:32:06
697	machines	control HOUSE INDE VOTING MACHINES	AGAINST	2018-10-20 08:33:38
698	machines	SUCCESS RECRUIT 800000 EL PASOAN % control VOTING MACHINES	AGAINST	2018-10-19 22:42:30
699	machines	Arlington Texas voting machines rigged for Clintons woman	AGAINST	2018-10-08 11:53:38
700	machines	Arlington Texas voting machines rigged for Clintons woman	AGAINST	2018-10-08 11:53:38
701	machines	vote totals are about as eected in Texas	NONE	2018-10-26 23:58:55
702	machines	main story is that voting machines in Texas	FAVOR	2018-10-26 23:55:46
703	machines	developments voting machines	FAVOR	2018-10-26 23:47:04
704	machines	Georgia voters have reported votes for Stacey Abrams have changed to Brian Kemp in counties	AGAINST	2018-10-26 23:29:29
705	machines	DAMNED GOP IS COMMITTING VOTER FRAUD	NONE	2018-10-26 23:20:31
706	machines	Rachel please look into Texas voting machines that are changing democratic ticket votes to vote for Cruz	AGAINST	2018-10-26 23:17:33
707	machines	Texas SOS must isolate Straight Party Ticket	AGAINST	2018-10-26 23:10:44
708	machines	Texas News Agencies are reporting that has been problem with machines when someone votes straight party ticket	AGAINST	2018-10-26 23:07:18
709	machines	Title should be like Texas voting machines continue to fuck votes despite years of complaints	AGAINST	2018-10-26 23:06:03
710	machines	third source voting machines	AGAINST	2018-10-26 23:04:06
711	machines	Texas Democratic voters please look over ballot before you cast vote	NONE	2018-10-26 22:58:29
712	machines	Thread detailing Texas voting machines changing votes from Beto to Ctuz	AGAINST	2018-10-26 22:50:52
713	machines	Ali please talk about machines in Texas hanging votes to Ted Cruz	AGAINST	2018-10-26 22:32:51
714	machines	candidates change to GOP at machine	NONE	2018-10-26 22:29:31
715	machines	Rumor has it that machines in Texas are changing ballots to Ted Cruz	AGAINST	2018-10-26 22:28:44
716	machines	Complaints are coming in from Texas votes are being changed to might want to investigate Ted for hacking voting machines again	AGAINST	2018-10-26 22:27:59
717	machines	Fraudulent Texas voting machines	AGAINST	2018-10-26 22:27:26
718	machines	Texas Republicans rig voting machines	AGAINST	2018-10-26 22:14:39
719	machines	Beto votes going to Cruz	NONE	2018-10-26 22:04:19
720	machines	What company manufactured machines used in Texas	NONE	2018-10-26 22:01:01
721	machines	Texas Senaterace was disrupted by reports of disturbing voting machine behavior BetoO'Rourke	AGAINST	2018-10-26 21:47:12
722	machines	Iur votes need to be re-counted by hand	NONE	2018-10-26 21:43:41
723	machines	old machines changing straight party Democrat to include Ted Cruz	AGAINST	2018-10-26 21:28:10
724	machines	official instructions voting machines don't warn voters to avoid glitch	FAVOR	2018-10-26 21:20:24
725	machines	familiesbelongtogetherAndFREE Familia migranteshondurenos Votar scrambles to mobilize voters in Texas	NONE	2018-10-26 20:53:18
726	machines	texas's voting machines aren't touch screens	AGAINST	2018-10-26 20:26:17
727	machines	Blue districts are inelicable turning red using machines	AGAINST	2018-10-26 20:08:20
728	machines	Democratic ticket includes vote for Ted Cruz for Senator Texas Secy says voting machines	AGAINST	2018-10-26 19:32:36
729	machines	Machine Malfunction Changing O’Rourke Votes To Cruz BREAKING IS there END to VIOLATION of VOTE	AGAINST	2018-10-26 19:20:22
730	machines	electoral law allows you to REQUEST PAPER ballot	AGAINST	2018-10-26 18:05:41
731	machines	Texas Malfunction switches votes	NONE	2018-10-26 17:28:30
732	machines	Something hinky going with machines in Texas	AGAINST	2018-10-26 17:25:16
733	machines	Hart eSlate voting machines	FAVOR	2018-10-26 16:14:44
734	machines	Texas votes are being switch at machines	AGAINST	2018-10-26 16:13:53
735	machines	dumb Fisher-Price looking voting machines are screwing like usual	AGAINST	2018-10-26 16:10:57
736	machines	Texas issue is about machine works on straight party vote	AGAINST	2018-10-26 15:12:03
737	machines	Straight D ballots are checking Ted Cruz as Senate pick	AGAINST	2018-10-26 14:31:16
738	machines	Texas Attorney General Ken Paxton issued alert that machines are changing selections when you vote straight ticket	AGAINST	2018-10-26 14:24:37
739	machines	PUNCH VOTING MACHINES IN TEXAS GOP VOTER FRAUD VOTERS MARKING DEMOCRATIC TICKET OPTION	NONE	2018-10-26 14:07:38
740	machines	blue votes are being changed to red votes by corrupted electronic machines	AGAINST	2018-10-26 12:09:47
741	machines	Soros brand voting machines in use in Texas	AGAINST	2018-10-26 11:57:29
742	machines	GA SOS trying to commit authoritarian voter fraud	NONE	2018-10-26 10:19:33
743	machines	faulty machines being manipulated by Republicans in Texas	AGAINST	2018-10-26 07:20:04
744	machines	votes cast are changing to Repub VOTINGMACHINESCOMPROMISED	NONE	2018-10-26 05:57:24
745	machines	malfunction can lead to straigh t-t icket Democratic voters casting ballot for Sen. Ted Cruz Republican ABC13 Houston reported that Texas Secretary of State & election	AGAINST	2018-10-26 05:08:29
746	machines	Example voting machine in Texas	AGAINST	2018-10-26 05:04:33
747	machines	BLACK ABSENTEE VOTERS HARASSED WAVE BLUE RED SLAVE MACHINES TEXAS GA BLOCKED VOTE	AGAINST	2018-10-26 04:27:23
748	machines	HTl Tl Electronic Voting Machines	NONE	2018-10-26 04:08:27
749	machines	QT is reply to bigger thread about Texas voting machines changing voter selections	AGAINST	2018-10-26 03:51:18
750	machines	TexasVotes BetoORourke Texas voting machines	NONE	2018-10-26 03:49:27
751	machines	rights group is warning Texans to double check ballots	NONE	2018-10-26 03:13:32
752	machines	VotingMatters voting machines	FAVOR	2018-10-26 03:10:36
753	machines	old Hart eSlate machines are crap	NONE	2018-10-26 02:11:22
754	machines	republican voting machine manipulations in houston texas	AGAINST	2018-10-26 02:07:02
755	machines	Democrat Ted Cruz is getting credit for vote	AGAINST	2018-10-26 01:07:35
756	machines	democrat changes vote to Cruise	AGAINST	2018-10-25 23:13:15
757	machines	Light might not be tabulating vote for Ted	AGAINST	2018-10-25 22:37:39
758	machines	HOUSTON TEXAS VOTING IRREGULARITIES AT MACHINES	AGAINST	2018-10-25 14:56:41
759	machines	Rare election advisory issued by Texas Secretary of State because possible voting machine issues	AGAINST	2018-10-25 14:44:15
760	machines	confidence voting process	NONE	2018-10-24 15:10:44
761	machines	IllegalAliens will vote Democrat	AGAINST	2018-10-24 06:09:17
762	machines	Rep votes are being switch to Dem	NONE	2018-10-24 01:42:35
763	machines	touch screen voting machines	AGAINST	2018-10-23 13:59:37
764	machines	Tweets said Straight ticket voting omitted Senator Cruz check mark	AGAINST	2018-10-23 00:53:08
765	machines	Texas where can’t use paper ballot Bush jr passed law in Texas if they have voting machines	FAVOR	2018-10-21 16:56:24
766	machines	Voter suppression tactics reported in North Carolina Texas	AGAINST	2018-10-17 17:05:54
767	machines	Eg EL PASO TX DEM BRIBED SECRETARY STATE ROMNEY GOOD POLLS lost to DIC OBAMA declare CONTROL ELECTION MACHINES	AGAINST	2018-10-16 03:03:32
768	machines	3RD FL COURT HOUSE VOTING CENTRE DEM	NONE	2018-10-16 03:03:32
769	machines	CONTROL VOTING MACHINES	AGAINST	2018-10-16 03:03:32
770	machines	hackable ES&S ivotronic touchscreen voting machines	FAVOR	2018-10-14 20:05:40
771	machines	GOP FOOLS believe MUCH in POLLS POSSIBILITY may LOST ELECTIONS	NONE	2018-10-13 00:26:09
772	machines	States using PVMs AR DE IN KS KY Paperless voting machine	NONE	2018-10-12 15:26:12
773	machines	hackable untraceable banned electronic machines	AGAINST	2018-10-12 11:57:43
774	machines	Certain areas having problems with machines	AGAINST	2018-10-12 00:15:39
775	machines	BETO OWN VOTING MACHINES	NONE	2018-10-11 23:51:41
776	machines	ted poo is toast or Putin owned Republican machines are already counted and certified by Republican AG of Texas	AGAINST	2018-10-11 21:11:27
777	machines	hackable untracible banned electronic machines	AGAINST	2018-10-10 11:13:53
778	machines	Pennsylvania elections are at risk MorningJoe should focus on voter suppression & election	NONE	2018-10-09 10:47:26
779	machines	Arline Texas voting machines rigged for Clintons woman	AGAINST	2018-10-08 11:52:59
780	machines	Liberal Democrat city divided into 5 Gerrymandered Republican district's HART owned by Republicans and dont forget Austin Texas	AGAINST	2018-10-05 23:09:35
781	machines	One street divided into 4 Republican Congressional Districts	NONE	2018-10-05 01:14:22
782	machines	ILLEGAL NON-CITIZENS will be in force with FAKE IDS VOTING in Country close eye has to be kept on FRAUDULENT VOTING in Texas from Democratic Party	AGAINST	2018-10-02 22:30:31
